entity_id,event_type,event,time,pathway,run_number,timestamp,resource_id,x,y,location,package_count,task_duration_mins
RoboPack-1,position_poll,position,1139.0,,,,,300.0,300.0,,,
RoboPack-1,position_poll,position,1140.0,,,,,300.0,300.0,,,
RoboPack-1,position_poll,position,1141.0,,,,,300.0,300.0,,,
RoboPack-1,position_poll,position,1142.0,,,,,300.0,300.0,,,
RoboPack-1,position_poll,position,1143.0,,,,,300.0,300.0,,,
RoboPack-1,position_poll,position,1144.0,,,,,300.0,300.0,,,
RoboPack-1,position_poll,position,1145.0,,,,,300.0,300.0,,,
RoboPack-1,position_poll,position,1146.0,,,,,300.0,300.0,,,
RoboPack-1,position_poll,position,1147.0,,,,,300.0,300.0,,,
RoboPack-1,position_poll,position,1148.0,,,,,300.0,300.0,,,
RoboPack-1,position_poll,position,1149.0,,,,,300.0,300.0,,,
RoboPack-1,position_poll,position,1150.0,,,,,300.0,300.0,,,
RoboPack-1,position_poll,position,1151.0,,,,,300.0,300.0,,,
RoboPack-1,position_poll,position,1152.0,,,,,300.0,300.0,,,
RoboPack-1,queue,packing,1153.0,,,,,300.0,300.0,,,
RoboPack-1,position_poll,position,1153.0,,,,,300.0,300.0,,,
RoboPack-1,position_poll,position,1154.0,,,,,300.0,300.0,,,
RoboPack-1,position_poll,position,1155.0,,,,,300.0,300.0,,,
RoboPack-1,position_poll,position,1156.0,,,,,300.0,300.0,,,
RoboPack-1,position_poll,position,1157.0,,,,,300.0,300.0,,,
RoboPack-1,position_poll,position,1158.0,,,,,400.0,300.0,,,
RoboPack-1,position_poll,position,1159.0,,,,,500.0,300.0,,,
RoboPack-1,position_poll,position,1160.0,,,,,600.0,300.0,,,
RoboPack-1,position_poll,position,1161.0,,,,,600.0,200.0,,,
RoboPack-1,position_poll,position,1162.0,,,,,600.0,100.0,,,
RoboPack-1,action,picked_up_5_packages,1162.0,,,,,600.0,100.0,pickup_8,,
RoboPack-1,position_poll,position,1163.0,,,,,600.0,100.0,,,
RoboPack-1,position_poll,position,1164.0,,,,,500.0,100.0,,,
RoboPack-1,position_poll,position,1165.0,,,,,400.0,100.0,,,
RoboPack-1,position_poll,position,1166.0,,,,,300.0,100.0,,,
RoboPack-1,position_poll,position,1167.0,,,,,300.0,200.0,,,
RoboPack-1,queue,pickup_8,1167.0,,,,,300.0,300.0,,5.0,
RoboPack-1,position_poll,position,1168.0,,,,,300.0,300.0,,,
RoboPack-1,position_poll,position,1169.0,,,,,300.0,300.0,,,
RoboPack-1,position_poll,position,1170.0,,,,,300.0,300.0,,,
RoboPack-1,position_poll,position,1171.0,,,,,300.0,300.0,,,
RoboPack-1,position_poll,position,1172.0,,,,,300.0,300.0,,,
RoboPack-1,position_poll,position,1173.0,,,,,300.0,300.0,,,
RoboPack-1,position_poll,position,1174.0,,,,,300.0,300.0,,,
RoboPack-1,position_poll,position,1175.0,,,,,300.0,300.0,,,
RoboPack-1,position_poll,position,1176.0,,,,,300.0,300.0,,,
RoboPack-1,position_poll,position,1177.0,,,,,300.0,300.0,,,
RoboPack-1,position_poll,position,1178.0,,,,,300.0,300.0,,,
RoboPack-1,position_poll,position,1179.0,,,,,300.0,300.0,,,
RoboPack-1,position_poll,position,1180.0,,,,,300.0,300.0,,,
RoboPack-1,position_poll,position,1181.0,,,,,300.0,300.0,,,
RoboPack-1,position_poll,position,1182.0,,,,,300.0,300.0,,,
RoboPack-1,position_poll,position,1183.0,,,,,300.0,300.0,,,
RoboPack-1,position_poll,position,1184.0,,,,,300.0,300.0,,,
RoboPack-1,position_poll,position,1185.0,,,,,300.0,300.0,,,
RoboPack-1,position_poll,position,1186.0,,,,,300.0,300.0,,,
RoboPack-1,position_poll,position,1187.0,,,,,300.0,300.0,,,
RoboPack-1,position_poll,position,1188.0,,,,,300.0,300.0,,,
RoboPack-1,position_poll,position,1189.0,,,,,300.0,300.0,,,
RoboPack-1,position_poll,position,1190.0,,,,,300.0,300.0,,,
RoboPack-1,position_poll,position,1191.0,,,,,300.0,300.0,,,
RoboPack-1,queue,packing,1192.0,,,,,300.0,300.0,,,
RoboPack-1,position_poll,position,1192.0,,,,,300.0,300.0,,,
RoboPack-1,position_poll,position,1193.0,,,,,300.0,300.0,,,
RoboPack-1,position_poll,position,1194.0,,,,,300.0,300.0,,,
RoboPack-1,position_poll,position,1195.0,,,,,300.0,300.0,,,
RoboPack-1,position_poll,position,1196.0,,,,,300.0,300.0,,,
RoboPack-1,position_poll,position,1197.0,,,,,300.0,300.0,,,
RoboPack-1,position_poll,position,1198.0,,,,,300.0,300.0,,,
RoboPack-1,position_poll,position,1199.0,,,,,300.0,300.0,,,
RoboPack-1,position_poll,position,1200.0,,,,,300.0,300.0,,,
RoboPack-1,position_poll,position,1201.0,,,,,400.0,300.0,,,
RoboPack-1,position_poll,position,1202.0,,,,,500.0,300.0,,,
RoboPack-1,position_poll,position,1203.0,,,,,600.0,300.0,,,
RoboPack-1,position_poll,position,1204.0,,,,,600.0,200.0,,,
RoboPack-1,position_poll,position,1205.0,,,,,600.0,100.0,,,
RoboPack-1,action,picked_up_5_packages,1205.0,,,,,600.0,100.0,pickup_8,,
RoboPack-1,position_poll,position,1206.0,,,,,600.0,100.0,,,
RoboPack-1,position_poll,position,1207.0,,,,,500.0,100.0,,,
RoboPack-1,position_poll,position,1208.0,,,,,400.0,100.0,,,
RoboPack-1,position_poll,position,1209.0,,,,,300.0,100.0,,,
RoboPack-1,position_poll,position,1210.0,,,,,300.0,200.0,,,
RoboPack-1,queue,pickup_8,1210.0,,,,,300.0,300.0,,5.0,
RoboPack-1,position_poll,position,1211.0,,,,,300.0,300.0,,,
RoboPack-1,position_poll,position,1212.0,,,,,300.0,300.0,,,
RoboPack-1,position_poll,position,1213.0,,,,,300.0,300.0,,,
RoboPack-1,position_poll,position,1214.0,,,,,300.0,300.0,,,
RoboPack-1,position_poll,position,1215.0,,,,,300.0,300.0,,,
RoboPack-1,position_poll,position,1216.0,,,,,300.0,300.0,,,
RoboPack-1,position_poll,position,1217.0,,,,,300.0,300.0,,,
RoboPack-1,position_poll,position,1218.0,,,,,300.0,300.0,,,
RoboPack-1,position_poll,position,1219.0,,,,,300.0,300.0,,,
RoboPack-1,position_poll,position,1220.0,,,,,300.0,300.0,,,
RoboPack-1,position_poll,position,1221.0,,,,,300.0,300.0,,,
RoboPack-1,position_poll,position,1222.0,,,,,300.0,300.0,,,
RoboPack-1,position_poll,position,1223.0,,,,,300.0,300.0,,,
RoboPack-1,position_poll,position,1224.0,,,,,300.0,300.0,,,
RoboPack-1,position_poll,position,1225.0,,,,,300.0,300.0,,,
RoboPack-1,position_poll,position,1226.0,,,,,300.0,300.0,,,
RoboPack-1,position_poll,position,1227.0,,,,,300.0,300.0,,,
RoboPack-1,position_poll,position,1228.0,,,,,300.0,300.0,,,
RoboPack-1,position_poll,position,1229.0,,,,,300.0,300.0,,,
RoboPack-1,position_poll,position,1230.0,,,,,300.0,300.0,,,
RoboPack-1,position_poll,position,1231.0,,,,,300.0,300.0,,,
RoboPack-1,position_poll,position,1232.0,,,,,300.0,300.0,,,
RoboPack-1,position_poll,position,1233.0,,,,,300.0,300.0,,,
RoboPack-1,position_poll,position,1234.0,,,,,300.0,300.0,,,
RoboPack-1,queue,packing,1235.0,,,,,300.0,300.0,,,
RoboPack-1,position_poll,position,1235.0,,,,,300.0,300.0,,,
RoboPack-1,position_poll,position,1236.0,,,,,300.0,300.0,,,
RoboPack-1,position_poll,position,1237.0,,,,,300.0,300.0,,,
RoboPack-1,position_poll,position,1238.0,,,,,300.0,300.0,,,
RoboPack-1,position_poll,position,1239.0,,,,,300.0,300.0,,,
RoboPack-1,position_poll,position,1240.0,,,,,300.0,300.0,,,
RoboPack-1,position_poll,position,1241.0,,,,,300.0,300.0,,,
RoboPack-1,position_poll,position,1242.0,,,,,200.0,300.0,,,
RoboPack-1,position_poll,position,1243.0,,,,,200.0,400.0,,,
RoboPack-1,position_poll,position,1244.0,,,,,200.0,500.0,,,
RoboPack-1,action,picked_up_4_packages,1244.0,,,,,200.0,500.0,pickup_2,,
RoboPack-1,position_poll,position,1245.0,,,,,200.0,500.0,,,
RoboPack-1,position_poll,position,1246.0,,,,,300.0,500.0,,,
RoboPack-1,position_poll,position,1247.0,,,,,300.0,400.0,,,
RoboPack-1,queue,pickup_2,1247.0,,,,,300.0,300.0,,4.0,
RoboPack-1,position_poll,position,1248.0,,,,,300.0,300.0,,,
RoboPack-1,position_poll,position,1249.0,,,,,300.0,300.0,,,
RoboPack-1,position_poll,position,1250.0,,,,,300.0,300.0,,,
RoboPack-1,position_poll,position,1251.0,,,,,300.0,300.0,,,
RoboPack-1,position_poll,position,1252.0,,,,,300.0,300.0,,,
RoboPack-1,position_poll,position,1253.0,,,,,300.0,300.0,,,
RoboPack-1,position_poll,position,1254.0,,,,,300.0,300.0,,,
RoboPack-1,position_poll,position,1255.0,,,,,300.0,300.0,,,
RoboPack-1,position_poll,position,1256.0,,,,,300.0,300.0,,,
RoboPack-1,position_poll,position,1257.0,,,,,300.0,300.0,,,
RoboPack-1,position_poll,position,1258.0,,,,,300.0,300.0,,,
RoboPack-1,position_poll,position,1259.0,,,,,300.0,300.0,,,
RoboPack-1,position_poll,position,1260.0,,,,,300.0,300.0,,,
RoboPack-1,position_poll,position,1261.0,,,,,300.0,300.0,,,
RoboPack-1,position_poll,position,1262.0,,,,,300.0,300.0,,,
RoboPack-1,position_poll,position,1263.0,,,,,300.0,300.0,,,
RoboPack-1,position_poll,position,1264.0,,,,,300.0,300.0,,,
RoboPack-1,position_poll,position,1265.0,,,,,300.0,300.0,,,
RoboPack-1,position_poll,position,1266.0,,,,,300.0,300.0,,,
RoboPack-1,position_poll,position,1267.0,,,,,300.0,300.0,,,
RoboPack-1,position_poll,position,1268.0,,,,,400.0,300.0,,,
RoboPack-1,position_poll,position,1269.0,,,,,500.0,300.0,,,
RoboPack-1,position_poll,position,1270.0,,,,,600.0,300.0,,,
RoboPack-1,queue,maintenance,1270.0,,,,,600.0,300.0,,,3.0
RoboPack-1,position_poll,position,1271.0,,,,,600.0,300.0,,,
RoboPack-1,position_poll,position,1272.0,,,,,600.0,300.0,,,
RoboPack-1,position_poll,position,1273.0,,,,,600.0,300.0,,,
RoboPack-1,position_poll,position,1274.0,,,,,500.0,300.0,,,
RoboPack-1,position_poll,position,1275.0,,,,,400.0,300.0,,,
RoboPack-1,position_poll,position,1276.0,,,,,300.0,300.0,,,
RoboPack-1,queue,packing,1276.0,,,,,300.0,300.0,,,
RoboPack-1,position_poll,position,1277.0,,,,,300.0,300.0,,,
RoboPack-1,position_poll,position,1278.0,,,,,300.0,300.0,,,
RoboPack-1,position_poll,position,1279.0,,,,,300.0,300.0,,,
RoboPack-1,position_poll,position,1280.0,,,,,300.0,300.0,,,
RoboPack-1,position_poll,position,1281.0,,,,,300.0,300.0,,,
RoboPack-1,position_poll,position,1282.0,,,,,300.0,300.0,,,
RoboPack-1,position_poll,position,1283.0,,,,,400.0,300.0,,,
RoboPack-1,position_poll,position,1284.0,,,,,500.0,300.0,,,
RoboPack-1,position_poll,position,1285.0,,,,,600.0,300.0,,,
RoboPack-1,position_poll,position,1286.0,,,,,600.0,200.0,,,
RoboPack-1,position_poll,position,1287.0,,,,,600.0,100.0,,,
RoboPack-1,action,picked_up_4_packages,1287.0,,,,,600.0,100.0,pickup_8,,
RoboPack-1,position_poll,position,1288.0,,,,,600.0,100.0,,,
RoboPack-1,position_poll,position,1289.0,,,,,500.0,100.0,,,
RoboPack-1,position_poll,position,1290.0,,,,,400.0,100.0,,,
RoboPack-1,position_poll,position,1291.0,,,,,300.0,100.0,,,
RoboPack-1,position_poll,position,1292.0,,,,,300.0,200.0,,,
RoboPack-1,queue,pickup_8,1292.0,,,,,300.0,300.0,,4.0,
RoboPack-1,position_poll,position,1293.0,,,,,300.0,300.0,,,
RoboPack-1,position_poll,position,1294.0,,,,,300.0,300.0,,,
RoboPack-1,position_poll,position,1295.0,,,,,300.0,300.0,,,
RoboPack-1,position_poll,position,1296.0,,,,,300.0,300.0,,,
RoboPack-1,position_poll,position,1297.0,,,,,300.0,300.0,,,
RoboPack-1,position_poll,position,1298.0,,,,,300.0,300.0,,,
RoboPack-1,position_poll,position,1299.0,,,,,300.0,300.0,,,
RoboPack-1,position_poll,position,1300.0,,,,,300.0,300.0,,,
RoboPack-1,position_poll,position,1301.0,,,,,300.0,300.0,,,
RoboPack-1,position_poll,position,1302.0,,,,,300.0,300.0,,,
RoboPack-1,position_poll,position,1303.0,,,,,300.0,300.0,,,
RoboPack-1,position_poll,position,1304.0,,,,,300.0,300.0,,,
RoboPack-1,position_poll,position,1305.0,,,,,300.0,300.0,,,
RoboPack-1,position_poll,position,1306.0,,,,,300.0,300.0,,,
RoboPack-1,position_poll,position,1307.0,,,,,300.0,300.0,,,
RoboPack-1,position_poll,position,1308.0,,,,,300.0,300.0,,,
RoboPack-1,position_poll,position,1309.0,,,,,300.0,300.0,,,
RoboPack-1,position_poll,position,1310.0,,,,,300.0,300.0,,,
RoboPack-1,position_poll,position,1311.0,,,,,300.0,300.0,,,
RoboPack-1,queue,packing,1312.0,,,,,300.0,300.0,,,
RoboPack-1,position_poll,position,1312.0,,,,,300.0,300.0,,,
RoboPack-1,position_poll,position,1313.0,,,,,300.0,300.0,,,
RoboPack-1,position_poll,position,1314.0,,,,,300.0,300.0,,,
RoboPack-1,position_poll,position,1315.0,,,,,300.0,300.0,,,
RoboPack-1,position_poll,position,1316.0,,,,,300.0,300.0,,,
RoboPack-1,position_poll,position,1317.0,,,,,300.0,300.0,,,
RoboPack-1,position_poll,position,1318.0,,,,,300.0,300.0,,,
RoboPack-1,position_poll,position,1319.0,,,,,400.0,300.0,,,
RoboPack-1,position_poll,position,1320.0,,,,,400.0,400.0,,,
RoboPack-1,position_poll,position,1321.0,,,,,400.0,500.0,,,
RoboPack-1,action,picked_up_3_packages,1321.0,,,,,400.0,500.0,pickup_3,,
RoboPack-1,position_poll,position,1322.0,,,,,400.0,500.0,,,
RoboPack-1,position_poll,position,1323.0,,,,,300.0,500.0,,,
RoboPack-1,position_poll,position,1324.0,,,,,300.0,400.0,,,
RoboPack-1,queue,pickup_3,1324.0,,,,,300.0,300.0,,3.0,
RoboPack-1,position_poll,position,1325.0,,,,,300.0,300.0,,,
RoboPack-1,position_poll,position,1326.0,,,,,300.0,300.0,,,
RoboPack-1,position_poll,position,1327.0,,,,,300.0,300.0,,,
RoboPack-1,position_poll,position,1328.0,,,,,300.0,300.0,,,
RoboPack-1,position_poll,position,1329.0,,,,,300.0,300.0,,,
RoboPack-1,position_poll,position,1330.0,,,,,300.0,300.0,,,
RoboPack-1,position_poll,position,1331.0,,,,,300.0,300.0,,,
RoboPack-1,position_poll,position,1332.0,,,,,300.0,300.0,,,
RoboPack-1,position_poll,position,1333.0,,,,,300.0,300.0,,,
RoboPack-1,position_poll,position,1334.0,,,,,300.0,300.0,,,
RoboPack-1,position_poll,position,1335.0,,,,,300.0,300.0,,,
RoboPack-1,position_poll,position,1336.0,,,,,300.0,300.0,,,
RoboPack-1,position_poll,position,1337.0,,,,,300.0,300.0,,,
RoboPack-1,position_poll,position,1338.0,,,,,300.0,300.0,,,
RoboPack-1,queue,packing,1339.0,,,,,300.0,300.0,,,
RoboPack-1,position_poll,position,1339.0,,,,,300.0,300.0,,,
RoboPack-1,position_poll,position,1340.0,,,,,300.0,300.0,,,
RoboPack-1,position_poll,position,1341.0,,,,,300.0,300.0,,,
RoboPack-1,position_poll,position,1342.0,,,,,300.0,300.0,,,
RoboPack-1,position_poll,position,1343.0,,,,,300.0,300.0,,,
RoboPack-1,position_poll,position,1344.0,,,,,300.0,300.0,,,
RoboPack-1,position_poll,position,1345.0,,,,,300.0,300.0,,,
RoboPack-1,position_poll,position,1346.0,,,,,300.0,300.0,,,
RoboPack-1,position_poll,position,1347.0,,,,,300.0,300.0,,,
RoboPack-1,position_poll,position,1348.0,,,,,200.0,300.0,,,
RoboPack-1,position_poll,position,1349.0,,,,,100.0,300.0,,,
RoboPack-1,position_poll,position,1350.0,,,,,0.0,300.0,,,
RoboPack-1,position_poll,position,1351.0,,,,,0.0,400.0,,,
RoboPack-1,position_poll,position,1352.0,,,,,0.0,500.0,,,
RoboPack-1,action,picked_up_5_packages,1352.0,,,,,0.0,500.0,pickup_1,,
RoboPack-1,position_poll,position,1353.0,,,,,0.0,500.0,,,
RoboPack-1,position_poll,position,1354.0,,,,,100.0,500.0,,,
RoboPack-1,position_poll,position,1355.0,,,,,200.0,500.0,,,
RoboPack-1,position_poll,position,1356.0,,,,,300.0,500.0,,,
RoboPack-1,position_poll,position,1357.0,,,,,300.0,400.0,,,
RoboPack-1,queue,pickup_1,1357.0,,,,,300.0,300.0,,5.0,
RoboPack-1,position_poll,position,1358.0,,,,,300.0,300.0,,,
RoboPack-1,position_poll,position,1359.0,,,,,300.0,300.0,,,
RoboPack-1,position_poll,position,1360.0,,,,,300.0,300.0,,,
RoboPack-1,position_poll,position,1361.0,,,,,300.0,300.0,,,
RoboPack-1,position_poll,position,1362.0,,,,,300.0,300.0,,,
RoboPack-1,position_poll,position,1363.0,,,,,300.0,300.0,,,
RoboPack-1,position_poll,position,1364.0,,,,,300.0,300.0,,,
RoboPack-1,position_poll,position,1365.0,,,,,300.0,300.0,,,
RoboPack-1,position_poll,position,1366.0,,,,,300.0,300.0,,,
RoboPack-1,position_poll,position,1367.0,,,,,300.0,300.0,,,
RoboPack-1,position_poll,position,1368.0,,,,,300.0,300.0,,,
RoboPack-1,position_poll,position,1369.0,,,,,300.0,300.0,,,
RoboPack-1,position_poll,position,1370.0,,,,,300.0,300.0,,,
RoboPack-1,position_poll,position,1371.0,,,,,300.0,300.0,,,
RoboPack-1,position_poll,position,1372.0,,,,,300.0,300.0,,,
RoboPack-1,position_poll,position,1373.0,,,,,300.0,300.0,,,
RoboPack-1,position_poll,position,1374.0,,,,,300.0,300.0,,,
RoboPack-1,position_poll,position,1375.0,,,,,300.0,300.0,,,
RoboPack-1,position_poll,position,1376.0,,,,,300.0,300.0,,,
RoboPack-1,position_poll,position,1377.0,,,,,300.0,300.0,,,
RoboPack-1,position_poll,position,1378.0,,,,,300.0,300.0,,,
RoboPack-1,position_poll,position,1379.0,,,,,300.0,300.0,,,
RoboPack-1,position_poll,position,1380.0,,,,,300.0,300.0,,,
RoboPack-1,position_poll,position,1381.0,,,,,300.0,300.0,,,
RoboPack-1,position_poll,position,1382.0,,,,,300.0,300.0,,,
RoboPack-1,position_poll,position,1383.0,,,,,400.0,300.0,,,
RoboPack-1,position_poll,position,1384.0,,,,,500.0,300.0,,,
RoboPack-1,position_poll,position,1385.0,,,,,600.0,300.0,,,
RoboPack-1,queue,maintenance,1385.0,,,,,600.0,300.0,,,4.0
RoboPack-1,position_poll,position,1386.0,,,,,600.0,300.0,,,
RoboPack-1,position_poll,position,1387.0,,,,,600.0,300.0,,,
RoboPack-1,position_poll,position,1388.0,,,,,600.0,300.0,,,
RoboPack-1,position_poll,position,1389.0,,,,,600.0,300.0,,,
RoboPack-1,position_poll,position,1390.0,,,,,500.0,300.0,,,
RoboPack-1,position_poll,position,1391.0,,,,,400.0,300.0,,,
RoboPack-1,position_poll,position,1392.0,,,,,300.0,300.0,,,
RoboPack-1,queue,packing,1392.0,,,,,300.0,300.0,,,
RoboPack-1,position_poll,position,1393.0,,,,,300.0,300.0,,,
RoboPack-1,position_poll,position,1394.0,,,,,300.0,300.0,,,
RoboPack-1,position_poll,position,1395.0,,,,,300.0,300.0,,,
RoboPack-1,position_poll,position,1396.0,,,,,300.0,300.0,,,
RoboPack-1,position_poll,position,1397.0,,,,,300.0,300.0,,,
RoboPack-1,position_poll,position,1398.0,,,,,300.0,300.0,,,
RoboPack-1,position_poll,position,1399.0,,,,,300.0,300.0,,,
RoboPack-1,position_poll,position,1400.0,,,,,300.0,300.0,,,
RoboPack-1,position_poll,position,1401.0,,,,,200.0,300.0,,,
RoboPack-1,position_poll,position,1402.0,,,,,100.0,300.0,,,
RoboPack-1,position_poll,position,1403.0,,,,,0.0,300.0,,,
RoboPack-1,position_poll,position,1404.0,,,,,0.0,200.0,,,
RoboPack-1,position_poll,position,1405.0,,,,,0.0,100.0,,,
RoboPack-1,action,picked_up_2_packages,1405.0,,,,,0.0,100.0,pickup_5,,
RoboPack-1,position_poll,position,1406.0,,,,,0.0,100.0,,,
RoboPack-1,position_poll,position,1407.0,,,,,100.0,100.0,,,
RoboPack-1,position_poll,position,1408.0,,,,,200.0,100.0,,,
RoboPack-1,position_poll,position,1409.0,,,,,300.0,100.0,,,
RoboPack-1,position_poll,position,1410.0,,,,,300.0,200.0,,,
RoboPack-1,queue,pickup_5,1410.0,,,,,300.0,300.0,,2.0,
RoboPack-1,position_poll,position,1411.0,,,,,300.0,300.0,,,
RoboPack-1,position_poll,position,1412.0,,,,,300.0,300.0,,,
RoboPack-1,position_poll,position,1413.0,,,,,300.0,300.0,,,
RoboPack-1,position_poll,position,1414.0,,,,,300.0,300.0,,,
RoboPack-1,position_poll,position,1415.0,,,,,300.0,300.0,,,
RoboPack-1,position_poll,position,1416.0,,,,,300.0,300.0,,,
RoboPack-1,position_poll,position,1417.0,,,,,300.0,300.0,,,
RoboPack-1,position_poll,position,1418.0,,,,,300.0,300.0,,,
RoboPack-1,position_poll,position,1419.0,,,,,300.0,300.0,,,
RoboPack-1,queue,packing,1420.0,,,,,300.0,300.0,,,
RoboPack-1,position_poll,position,1420.0,,,,,300.0,300.0,,,
RoboPack-1,position_poll,position,1421.0,,,,,300.0,300.0,,,
RoboPack-1,position_poll,position,1422.0,,,,,300.0,300.0,,,
RoboPack-1,position_poll,position,1423.0,,,,,300.0,300.0,,,
RoboPack-1,position_poll,position,1424.0,,,,,300.0,300.0,,,
RoboPack-1,position_poll,position,1425.0,,,,,300.0,300.0,,,
RoboPack-1,position_poll,position,1426.0,,,,,300.0,300.0,,,
RoboPack-1,position_poll,position,1427.0,,,,,300.0,300.0,,,
RoboPack-1,position_poll,position,1428.0,,,,,200.0,300.0,,,
RoboPack-1,position_poll,position,1429.0,,,,,200.0,400.0,,,
RoboPack-1,position_poll,position,1430.0,,,,,200.0,500.0,,,
RoboPack-1,action,picked_up_4_packages,1430.0,,,,,200.0,500.0,pickup_2,,
RoboPack-1,position_poll,position,1431.0,,,,,200.0,500.0,,,
RoboPack-1,position_poll,position,1432.0,,,,,300.0,500.0,,,
RoboPack-1,position_poll,position,1433.0,,,,,300.0,400.0,,,
RoboPack-1,queue,pickup_2,1433.0,,,,,300.0,300.0,,4.0,
RoboPack-1,position_poll,position,1434.0,,,,,300.0,300.0,,,
RoboPack-1,position_poll,position,1435.0,,,,,300.0,300.0,,,
RoboPack-1,position_poll,position,1436.0,,,,,300.0,300.0,,,
RoboPack-1,position_poll,position,1437.0,,,,,300.0,300.0,,,
RoboPack-1,position_poll,position,1438.0,,,,,300.0,300.0,,,
RoboPack-1,position_poll,position,1439.0,,,,,300.0,300.0,,,
RoboPack-1,arrival_departure,depart,1440.0,,,,,300.0,300.0,,,
